time,depth,ice,snow,snowice,temp_diff02,temp_conv04
2017-12-08 13:00:00,18,0.3641300133934197,0.0,0.0,1.3153951459248965,1.3153951459248965
2017-12-08 13:00:00,19,0.3641300133934197,0.0,0.0,1.3901343570283358,1.3901343570283358
2017-12-08 13:00:00,20,0.3641300133934197,0.0,0.0,1.4652637354761573,1.4652637354761573
2017-12-08 13:00:00,21,0.3641300133934197,0.0,0.0,1.540711881218564,1.540711881218564
2017-12-08 13:00:00,22,0.3641300133934197,0.0,0.0,1.6163860922621551,1.6163860922621551
2017-12-08 13:00:00,23,0.3641300133934197,0.0,0.0,1.6922513905928367,1.6922513905928367
2017-12-08 13:00:00,24,0.3641300133934197,0.0,0.0,1.7682405220095665,1.7682405220095665
2017-12-08 13:00:00,25,0.3641300133934197,0.0,0.0,1.8443182368281583,1.8443182368281583
2017-12-08 13:00:00,26,0.3641300133934197,0.0,0.0,1.9205201870444053,1.9205201870444053
2017-12-08 13:00:00,27,0.3641300133934197,0.0,0.0,1.9968643409995608,1.9968643409995608
2017-12-08 13:00:00,28,0.3641300133934197,0.0,0.0,2.0733798950771467,2.0733798950771467
2017-12-08 13:00:00,29,0.3641300133934197,0.0,0.0,2.1501618687014337,2.1501618687014337
2017-12-08 13:00:00,30,0.3641300133934197,0.0,0.0,2.227483007558066,2.227483007558066
2017-12-08 13:00:00,31,0.3641300133934197,0.0,0.0,2.3055320287523786,2.3055320287523786
2017-12-08 13:00:00,32,0.3641300133934197,0.0,0.0,2.384500105930282,2.384500105930282
2017-12-08 13:00:00,33,0.3641300133934197,0.0,0.0,2.464763940065864,2.464763940065864
2017-12-08 13:00:00,34,0.3641300133934197,0.0,0.0,2.5467972870667266,2.5467972870667266
2017-12-08 13:00:00,35,0.3641300133934197,0.0,0.0,2.631247626205752,2.631247626205752
2017-12-08 13:00:00,36,0.3641300133934197,0.0,0.0,2.718834220675078,2.718834220675078
2017-12-08 13:00:00,37,0.3641300133934197,0.0,0.0,2.810613801231552,2.810613801231552
2017-12-08 13:00:00,38,0.3641300133934197,0.0,0.0,2.9073786548704272,2.9073786548704272
2017-12-08 13:00:00,39,0.3641300133934197,0.0,0.0,3.0102440214587545,3.0102440214587545
2017-12-08 13:00:00,40,0.3641300133934197,0.0,0.0,3.119881704258439,3.119881704258439
2017-12-08 13:00:00,41,0.3641300133934197,0.0,0.0,3.2366162059476693,3.2366162059476693
2017-12-08 13:00:00,42,0.3641300133934197,0.0,0.0,3.360025447133134,3.360025447133134
2017-12-08 13:00:00,43,0.3641300133934197,0.0,0.0,3.488786426425821,3.488786426425821
2017-12-08 13:00:00,44,0.3641300133934197,0.0,0.0,3.621213646017543,3.621213646017543
2017-12-08 13:00:00,45,0.3641300133934197,0.0,0.0,3.755007546226605,3.755007546226605
2017-12-08 13:00:00,46,0.3641300133934197,0.0,0.0,3.88920235623098,3.88920235623098
2017-12-08 13:00:00,47,0.3641300133934197,0.0,0.0,4.02268891628551,4.02268891628551
2017-12-08 13:00:00,48,0.3641300133934197,0.0,0.0,4.156537111494206,4.156537111494206
2017-12-08 13:00:00,49,0.3641300133934197,0.0,0.0,4.28535295180997,4.28535295180997
2017-12-08 13:00:00,50,0.3641300133934197,0.0,0.0,4.41878439473644,4.41878439473644
2017-12-08 14:00:00,1,0.3642293011070119,0.0,0.0,2.8630841602314164e-11,2.8630841602314164e-11
2017-12-08 14:00:00,2,0.3642293011070119,0.0,0.0,0.0597218996592375,0.0597218996592375
2017-12-08 14:00:00,3,0.3642293011070119,0.0,0.0,0.1403948958496409,0.1403948958496409
2017-12-08 14:00:00,4,0.3642293011070119,0.0,0.0,0.2205948722012102,0.2205948722012102
2017-12-08 14:00:00,5,0.3642293011070119,0.0,0.0,0.3005376466183579,0.3005376466183579
2017-12-08 14:00:00,6,0.3642293011070119,0.0,0.0,0.3804724438182763,0.3804724438182763
2017-12-08 14:00:00,7,0.3642293011070119,0.0,0.0,0.4606452956430827,0.4606452956430827
2017-12-08 14:00:00,8,0.3642293011070119,0.0,0.0,0.5411736294730638,0.5411736294730638
2017-12-08 14:00:00,9,0.3642293011070119,0.0,0.0,0.6218830469397604,0.6218830469397604
2017-12-08 14:00:00,10,0.3642293011070119,0.0,0.0,0.7023238790273919,0.7023238790273919
2017-12-08 14:00:00,11,0.3642293011070119,0.0,0.0,0.7821217646399886,0.7821217646399886
2017-12-08 14:00:00,12,0.3642293011070119,0.0,0.0,0.861127327470349,0.861127327470349
2017-12-08 14:00:00,13,0.3642293011070119,0.0,0.0,0.9393353594538506,0.9393353594538506
2017-12-08 14:00:00,14,0.3642293011070119,0.0,0.0,1.016782924363692,1.016782924363692
2017-12-08 14:00:00,15,0.3642293011070119,0.0,0.0,1.0934541543638034,1.0934541543638034
2017-12-08 14:00:00,16,0.3642293011070119,0.0,0.0,1.1692784500674571,1.1692784500674571
2017-12-08 14:00:00,17,0.3642293011070119,0.0,0.0,1.244032603511737,1.244032603511737
2017-12-08 14:00:00,18,0.3642293011070119,0.0,0.0,1.3181269159268432,1.3181269159268432
2017-12-08 14:00:00,19,0.3642293011070119,0.0,0.0,1.392374745359164,1.392374745359164
2017-12-08 14:00:00,20,0.3642293011070119,0.0,0.0,1.4670799163930182,1.4670799163930182
2017-12-08 14:00:00,21,0.3642293011070119,0.0,0.0,1.5421909612055196,1.5421909612055196
