time,depth,AirTemp_degC,Longwave_Wm-2,Latent_Wm-2,Sensible_Wm-2,Shortwave_Wm-2,lightExtinct_m-1,Area_m2,ice,snow,snowice,temp_initial00,temp_heat01
2017-12-12 14:00:00,20,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,1.6757594402602405,1.6775166612187495
2017-12-12 14:00:00,21,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,1.763439157875546,1.7648796308461792
2017-12-12 14:00:00,22,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,1.8512440664316872,1.8524243976507933
2017-12-12 14:00:00,23,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,1.9391666341604048,1.940135149214142
2017-12-12 14:00:00,24,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.0270191530302704,2.027813425831776
2017-12-12 14:00:00,25,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.11476620796096,2.115416248224004
2017-12-12 14:00:00,26,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.202507877844354,2.203041115550016
2017-12-12 14:00:00,27,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.290302294230776,2.2907412352786323
2017-12-12 14:00:00,28,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.3781568070653023,2.3785176116505085
2017-12-12 14:00:00,29,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.466071410695843,2.466365033350635
2017-12-12 14:00:00,30,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.554065538141129,2.554306697454473
2017-12-12 14:00:00,31,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.6421642322111785,2.642364414366749
2017-12-12 14:00:00,32,-7.200104463365543,481.3303278663896,-77.53358198692871,-76.17374491742422,331.528804389106,0.4,39850000.0,0.3830259879862169,0.0025608999194664,0.0,2.7303941631325013,2.730559329704187
